filename,x,y,width,height
7142,229.0,559.0,123.0,109.0
7146,220.0,235.0,193.0,434.0
7148,283.0,345.0,207.0,290.0
7148,634.0,415.0,292.0,282.0
7149,706.0,554.0,178.0,310.0
7149,221.0,341.0,205.0,465.0
7151,654.0,210.0,267.0,444.0
7151,227.0,156.0,259.0,567.0
7152,288.0,370.0,114.0,165.0
7152,141.0,261.0,131.0,129.0
7153,539.0,297.0,252.0,510.0
7153,138.0,356.0,244.0,520.0
7155,197.0,614.0,201.0,308.0
7155,539.0,567.0,178.0,201.0
7157,519.0,543.0,146.0,264.0
7157,98.0,540.0,273.0,284.0
7165,605.0,203.0,271.0,716.0
7167,199.0,553.0,265.0,250.0
7167,651.0,535.0,310.0,267.0
7172,522.0,524.0,237.0,206.0
7174,542.0,457.0,191.0,187.0
7175,608.0,406.0,243.0,544.0
7175,203.0,381.0,271.0,378.0
7179,559.0,216.0,156.0,218.0
7179,198.0,191.0,192.0,255.0
7180,657.0,383.0,161.0,183.0
7180,129.0,521.0,215.0,233.0
7181,537.0,185.0,382.0,577.0
7181,157.0,228.0,254.0,537.0
7189,455.0,295.0,91.0,201.0
7189,612.0,360.0,121.0,227.0
7201,342.0,496.0,138.0,221.0
7203,579.0,335.0,273.0,340.0
7205,636.0,417.0,216.0,344.0
7207,594.0,362.0,123.0,167.0
7207,229.0,379.0,144.0,247.0
7207,553.0,647.0,196.0,184.0
7211,538.0,397.0,214.0,279.0
7212,406.0,273.0,58.0,203.0
7213,504.0,537.0,255.0,274.0
7218,181.0,233.0,245.0,287.0
7219,546.0,457.0,135.0,247.0
7220,170.0,518.0,137.0,232.0
7221,224.0,91.0,281.0,512.0
7221,564.0,177.0,253.0,503.0
7224,598.0,517.0,173.0,165.0
7227,625.0,135.0,274.0,699.0
7227,142.0,155.0,351.0,594.0
7230,297.0,334.0,200.0,226.0
7231,228.0,576.0,180.0,173.0
7237,226.0,624.0,141.0,142.0
7237,673.0,558.0,220.0,269.0
7241,283.0,453.0,157.0,273.0
7241,642.0,460.0,167.0,258.0
7242,230.0,114.0,276.0,559.0
7242,656.0,156.0,236.0,608.0
7246,150.0,211.0,248.0,195.0
7248,646.0,142.0,238.0,621.0
7248,265.0,114.0,198.0,668.0
7249,209.0,337.0,168.0,198.0
7249,269.0,83.0,155.0,212.0
7249,576.0,133.0,241.0,351.0
7252,238.0,552.0,129.0,127.0
7255,520.0,267.0,215.0,451.0
7255,238.0,274.0,191.0,298.0
7256,224.0,455.0,297.0,161.0
7256,643.0,305.0,231.0,357.0
7260,506.0,105.0,245.0,607.0
7260,50.0,59.0,334.0,504.0
7263,681.0,169.0,185.0,367.0
7263,359.0,303.0,177.0,258.0
7265,156.0,146.0,295.0,556.0
7284,225.0,276.0,253.0,421.0
7284,571.0,184.0,291.0,496.0
7286,686.0,572.0,100.0,201.0
7287,576.0,69.0,282.0,391.0
7292,608.0,487.0,284.0,363.0
7300,543.0,334.0,326.0,328.0
7300,10.0,481.0,380.0,445.0
7305,723.0,310.0,215.0,373.0
7306,654.0,243.0,226.0,359.0
7316,595.0,388.0,272.0,247.0
7316,222.0,148.0,279.0,490.0
7324,174.0,685.0,151.0,156.0
7325,265.0,505.0,195.0,224.0
7329,698.0,395.0,195.0,257.0
7341,286.0,446.0,218.0,273.0
7341,670.0,420.0,219.0,386.0
7346,205.0,510.0,179.0,143.0
7353,566.0,358.0,293.0,199.0
7353,216.0,367.0,218.0,243.0
7354,609.0,237.0,197.0,402.0
7365,599.0,235.0,238.0,568.0
7365,254.0,210.0,243.0,637.0
7367,722.0,555.0,160.0,231.0
7369,496.0,268.0,250.0,346.0
7369,89.0,362.0,205.0,214.0
7373,118.0,568.0,305.0,244.0
7373,517.0,526.0,300.0,317.0
7378,259.0,378.0,107.0,254.0
7395,245.0,435.0,126.0,225.0
7396,559.0,43.0,281.0,348.0
7398,603.0,237.0,255.0,502.0
7398,232.0,212.0,255.0,562.0
7409,168.0,507.0,169.0,255.0
7409,557.0,419.0,179.0,231.0
7415,185.0,527.0,180.0,227.0
7418,682.0,214.0,264.0,627.0
7418,239.0,218.0,304.0,549.0
7421,194.0,186.0,257.0,559.0
7421,544.0,143.0,267.0,490.0
7424,486.0,348.0,207.0,420.0
7424,73.0,151.0,287.0,515.0
7425,546.0,320.0,342.0,301.0
7430,218.0,113.0,295.0,525.0
7430,586.0,195.0,242.0,550.0
7439,534.0,383.0,200.0,217.0
7439,241.0,218.0,193.0,307.0
7440,262.0,354.0,188.0,301.0
7440,629.0,316.0,239.0,338.0
7441,630.0,434.0,191.0,333.0
7441,232.0,469.0,193.0,329.0
7447,568.0,157.0,262.0,397.0
7447,244.0,143.0,252.0,388.0
7449,612.0,447.0,165.0,138.0
7450,297.0,196.0,128.0,116.0
7450,244.0,399.0,150.0,209.0
7456,361.0,202.0,180.0,261.0
7456,745.0,298.0,94.0,244.0
7467,205.0,524.0,199.0,325.0
7467,196.0,275.0,196.0,235.0
7468,278.0,431.0,193.0,205.0
7475,726.0,561.0,177.0,203.0
7476,752.0,492.0,189.0,273.0
7476,365.0,207.0,180.0,389.0
7477,352.0,303.0,210.0,386.0
7477,666.0,328.0,175.0,386.0
7481,605.0,441.0,164.0,166.0
7486,640.0,352.0,196.0,363.0
7486,192.0,439.0,287.0,229.0
7488,236.0,69.0,276.0,566.0
7488,645.0,102.0,208.0,446.0
7489,269.0,636.0,147.0,183.0
7489,298.0,364.0,165.0,120.0
7495,192.0,598.0,140.0,128.0
7495,214.0,230.0,131.0,257.0
7497,681.0,626.0,228.0,216.0
7497,219.0,566.0,176.0,159.0
7498,602.0,284.0,253.0,371.0
7498,298.0,216.0,260.0,511.0
7503,645.0,129.0,224.0,566.0
7503,317.0,103.0,220.0,542.0
7505,522.0,309.0,240.0,374.0
7508,131.0,526.0,254.0,132.0
7510,196.0,358.0,253.0,287.0
7510,545.0,441.0,245.0,310.0
7513,608.0,283.0,214.0,574.0
7513,249.0,203.0,216.0,602.0
7514,686.0,526.0,111.0,295.0
7514,138.0,484.0,196.0,228.0
7520,637.0,544.0,239.0,206.0
7520,262.0,532.0,154.0,163.0
7523,140.0,429.0,169.0,186.0
7523,615.0,351.0,191.0,252.0
7538,552.0,214.0,250.0,512.0
7538,240.0,158.0,234.0,503.0
7543,727.0,338.0,169.0,249.0
7543,301.0,491.0,150.0,240.0
7547,617.0,644.0,110.0,162.0
7547,139.0,577.0,229.0,237.0
7551,582.0,449.0,283.0,430.0
7551,144.0,663.0,214.0,155.0
7552,261.0,528.0,171.0,142.0
7558,169.0,309.0,201.0,199.0
7566,565.0,337.0,263.0,575.0
7566,194.0,190.0,215.0,702.0
7572,156.0,184.0,160.0,173.0
7575,146.0,472.0,170.0,164.0
7575,490.0,321.0,192.0,239.0
7587,571.0,389.0,238.0,377.0
7587,191.0,412.0,280.0,328.0
7588,104.0,137.0,301.0,381.0
7588,515.0,138.0,271.0,385.0
7590,619.0,138.0,266.0,629.0
7590,223.0,132.0,171.0,580.0
7596,615.0,559.0,216.0,216.0
7598,241.0,452.0,123.0,70.0
7601,622.0,585.0,226.0,333.0
7602,633.0,336.0,216.0,406.0
7602,339.0,363.0,191.0,346.0
7604,599.0,309.0,282.0,546.0
7604,258.0,283.0,215.0,504.0
7611,553.0,225.0,296.0,515.0
7612,491.0,448.0,290.0,367.0
7612,139.0,380.0,247.0,390.0
7614,708.0,290.0,195.0,475.0
7619,273.0,145.0,182.0,380.0
7622,139.0,438.0,181.0,344.0
7622,560.0,315.0,174.0,250.0
7629,216.0,149.0,218.0,468.0
7629,556.0,168.0,214.0,503.0
7640,185.0,408.0,188.0,307.0
7640,632.0,472.0,87.0,397.0
7648,786.0,687.0,175.0,120.0
7648,222.0,478.0,248.0,236.0
7648,369.0,133.0,104.0,217.0
7649,239.0,447.0,158.0,194.0
7651,207.0,403.0,227.0,394.0
7657,588.0,405.0,262.0,193.0
7662,192.0,481.0,140.0,110.0
7664,221.0,250.0,233.0,344.0
7675,108.0,699.0,207.0,88.0
7677,168.0,551.0,217.0,239.0
7681,202.0,333.0,230.0,406.0
7681,589.0,391.0,185.0,403.0
7684,591.0,190.0,149.0,279.0
7694,150.0,596.0,178.0,236.0
7696,668.0,465.0,213.0,257.0
7696,214.0,301.0,205.0,450.0
7701,579.0,594.0,203.0,185.0
7701,586.0,308.0,122.0,178.0
7702,636.0,362.0,180.0,119.0
7702,243.0,439.0,211.0,106.0
7703,647.0,297.0,282.0,409.0
7707,630.0,449.0,172.0,317.0
7707,290.0,478.0,178.0,278.0
7711,191.0,533.0,73.0,106.0
7722,119.0,253.0,295.0,293.0
7722,510.0,116.0,303.0,468.0
7725,480.0,225.0,262.0,551.0
7725,123.0,225.0,220.0,549.0
7727,628.0,230.0,274.0,492.0
7727,201.0,236.0,280.0,441.0
7731,277.0,310.0,156.0,113.0
7734,224.0,547.0,207.0,194.0
7734,660.0,548.0,228.0,203.0
7737,665.0,373.0,200.0,272.0
7740,590.0,191.0,177.0,306.0
7740,171.0,323.0,227.0,233.0
7745,600.0,319.0,212.0,385.0
7745,239.0,264.0,201.0,421.0
7746,566.0,252.0,300.0,375.0
7746,182.0,231.0,237.0,363.0
7747,574.0,845.0,165.0,110.0
7752,640.0,506.0,114.0,120.0
7752,203.0,343.0,170.0,308.0
7765,586.0,554.0,280.0,318.0
7765,137.0,589.0,228.0,262.0
7769,199.0,354.0,252.0,373.0
7769,583.0,456.0,241.0,287.0
7774,155.0,288.0,243.0,565.0
7774,546.0,233.0,232.0,595.0
7778,229.0,255.0,227.0,418.0
7778,612.0,579.0,274.0,222.0
7782,524.0,315.0,148.0,478.0
7792,239.0,426.0,155.0,166.0
7799,125.0,506.0,267.0,298.0
7799,633.0,282.0,210.0,386.0
7805,181.0,204.0,235.0,508.0
7805,544.0,194.0,311.0,484.0
7808,663.0,259.0,117.0,198.0
7808,264.0,700.0,195.0,203.0
7810,215.0,430.0,221.0,291.0
7812,581.0,430.0,195.0,486.0
7812,200.0,478.0,197.0,389.0
7821,223.0,480.0,209.0,244.0
7821,591.0,650.0,131.0,124.0
7824,212.0,555.0,179.0,123.0
7837,205.0,426.0,189.0,228.0
7855,561.0,394.0,131.0,155.0
7859,508.0,109.0,217.0,589.0
7859,148.0,71.0,233.0,623.0
7866,262.0,101.0,253.0,452.0
7866,696.0,139.0,250.0,538.0
7867,550.0,134.0,272.0,716.0
7869,580.0,184.0,215.0,459.0
7869,188.0,132.0,212.0,504.0
7870,560.0,473.0,224.0,228.0
7871,236.0,435.0,153.0,316.0
7872,154.0,479.0,146.0,131.0
7872,526.0,699.0,147.0,198.0
7872,208.0,262.0,119.0,103.0
7873,210.0,451.0,139.0,167.0
7877,184.0,499.0,109.0,155.0
7877,542.0,260.0,303.0,442.0
7882,203.0,430.0,258.0,160.0
7891,179.0,652.0,205.0,138.0
7896,691.0,518.0,127.0,180.0
7899,730.0,306.0,217.0,440.0
7899,243.0,253.0,262.0,572.0
7902,104.0,296.0,262.0,346.0
7902,417.0,269.0,291.0,386.0
7906,631.0,323.0,188.0,189.0
7908,658.0,523.0,152.0,195.0
7908,355.0,595.0,107.0,162.0
7909,582.0,199.0,250.0,557.0
7909,182.0,300.0,177.0,299.0
7918,204.0,200.0,247.0,295.0
7919,241.0,307.0,192.0,511.0
7919,571.0,293.0,259.0,460.0
7925,206.0,625.0,193.0,149.0
7925,689.0,782.0,222.0,144.0
7934,209.0,268.0,231.0,390.0
7934,643.0,221.0,225.0,410.0
7940,637.0,215.0,255.0,564.0
7942,627.0,314.0,213.0,123.0
7943,197.0,519.0,231.0,265.0
7943,726.0,595.0,201.0,208.0
7946,759.0,604.0,103.0,96.0
7947,278.0,528.0,131.0,65.0
7951,126.0,453.0,220.0,331.0
7952,515.0,245.0,319.0,425.0
7958,195.0,470.0,197.0,299.0
7958,536.0,207.0,276.0,498.0
7959,242.0,436.0,211.0,315.0
7959,624.0,471.0,227.0,313.0
7964,185.0,260.0,293.0,475.0
7969,394.0,394.0,163.0,325.0
7969,633.0,398.0,221.0,297.0
7975,254.0,256.0,214.0,408.0
7975,558.0,280.0,243.0,482.0
7983,194.0,424.0,214.0,246.0
7983,603.0,245.0,206.0,268.0
7988,200.0,460.0,148.0,295.0
7993,669.0,479.0,193.0,377.0
7993,178.0,505.0,222.0,266.0
7999,184.0,231.0,257.0,571.0
8003,287.0,573.0,125.0,236.0
8008,184.0,131.0,215.0,248.0
8008,548.0,173.0,250.0,495.0
8013,150.0,454.0,195.0,196.0
8013,544.0,513.0,181.0,166.0
8019,483.0,257.0,210.0,426.0
8019,224.0,274.0,202.0,447.0
8028,115.0,715.0,170.0,129.0
8033,447.0,514.0,172.0,101.0
8036,159.0,279.0,255.0,611.0
8036,569.0,290.0,310.0,685.0
8039,633.0,485.0,112.0,79.0
8047,611.0,395.0,87.0,90.0
8047,606.0,543.0,146.0,195.0
8054,613.0,406.0,283.0,327.0
8054,236.0,410.0,268.0,354.0
8057,210.0,620.0,179.0,92.0
8067,190.0,249.0,226.0,500.0
8080,334.0,234.0,170.0,411.0
8080,644.0,345.0,192.0,337.0
8084,123.0,103.0,340.0,583.0
8084,534.0,400.0,274.0,300.0
8087,122.0,166.0,263.0,466.0
8090,691.0,247.0,256.0,266.0
8096,631.0,486.0,235.0,181.0
8096,269.0,463.0,179.0,172.0
8098,565.0,227.0,237.0,403.0
8098,198.0,192.0,236.0,539.0
8105,297.0,427.0,142.0,156.0
8105,618.0,380.0,203.0,189.0
8108,561.0,257.0,272.0,439.0
8110,232.0,288.0,141.0,424.0
8110,642.0,307.0,128.0,286.0
8111,629.0,458.0,232.0,304.0
8111,213.0,479.0,217.0,176.0
8111,281.0,120.0,170.0,180.0
8112,720.0,422.0,290.0,329.0
8112,398.0,512.0,147.0,177.0
8115,216.0,369.0,255.0,400.0
8115,633.0,466.0,293.0,287.0
8118,278.0,228.0,238.0,403.0
8118,619.0,309.0,232.0,424.0
8120,187.0,652.0,220.0,110.0
8120,214.0,334.0,134.0,137.0
8123,507.0,158.0,277.0,588.0
8123,147.0,154.0,264.0,525.0
8128,287.0,324.0,135.0,189.0
8128,644.0,359.0,149.0,106.0
8130,724.0,622.0,125.0,116.0
8131,643.0,532.0,208.0,269.0
8131,289.0,488.0,208.0,288.0
8139,193.0,250.0,205.0,395.0
8139,576.0,297.0,233.0,502.0
8142,224.0,154.0,278.0,714.0
8142,621.0,185.0,251.0,714.0
8158,610.0,304.0,241.0,292.0
8158,238.0,278.0,196.0,336.0
8164,245.0,439.0,152.0,304.0
8164,691.0,509.0,157.0,274.0
8167,554.0,355.0,294.0,263.0
8170,466.0,551.0,248.0,153.0
8170,222.0,557.0,122.0,156.0
8174,500.0,258.0,186.0,349.0
8174,95.0,246.0,250.0,543.0
8175,166.0,118.0,311.0,491.0
8175,543.0,110.0,395.0,520.0
8176,611.0,95.0,243.0,791.0
8176,182.0,172.0,288.0,671.0
8178,499.0,409.0,259.0,264.0
8179,610.0,494.0,229.0,181.0
8184,677.0,563.0,214.0,153.0
8190,658.0,436.0,199.0,236.0
8190,265.0,390.0,180.0,227.0
8190,371.0,88.0,166.0,205.0
8191,598.0,603.0,236.0,201.0
8193,377.0,204.0,134.0,163.0
8193,285.0,563.0,142.0,137.0
8195,173.0,230.0,226.0,490.0
8195,643.0,291.0,125.0,262.0
8196,668.0,598.0,253.0,315.0
8197,169.0,225.0,281.0,489.0
8197,590.0,361.0,215.0,418.0
8203,574.0,368.0,317.0,477.0
8205,343.0,376.0,138.0,213.0
8205,669.0,572.0,225.0,306.0
8214,226.0,358.0,257.0,287.0
8215,525.0,103.0,375.0,803.0
8218,71.0,426.0,320.0,500.0
8218,597.0,317.0,257.0,686.0
8222,21.0,530.0,199.0,180.0
8224,555.0,243.0,209.0,365.0
8227,208.0,166.0,282.0,521.0
8227,591.0,170.0,288.0,544.0
8237,600.0,250.0,124.0,155.0
8243,623.0,570.0,178.0,180.0
8244,561.0,217.0,207.0,390.0
8244,218.0,312.0,177.0,430.0
8248,247.0,439.0,143.0,354.0
8248,576.0,482.0,190.0,279.0
8260,160.0,463.0,179.0,262.0
8260,538.0,387.0,167.0,413.0
8271,336.0,325.0,140.0,135.0
8273,210.0,286.0,259.0,432.0
8273,652.0,369.0,268.0,363.0
8274,174.0,610.0,273.0,220.0
8274,681.0,525.0,248.0,310.0
8274,288.0,339.0,196.0,266.0
8276,536.0,478.0,212.0,247.0
8276,187.0,456.0,173.0,144.0
8278,724.0,548.0,232.0,186.0
8278,357.0,398.0,243.0,412.0
8286,281.0,651.0,151.0,181.0
8287,752.0,543.0,208.0,122.0
8296,259.0,378.0,218.0,374.0
8296,581.0,318.0,238.0,379.0
8297,256.0,392.0,275.0,340.0
8297,648.0,518.0,248.0,278.0
8298,134.0,742.0,212.0,218.0
8299,585.0,515.0,274.0,243.0
8302,192.0,487.0,270.0,202.0
8303,614.0,298.0,222.0,518.0
8303,210.0,314.0,250.0,448.0
8304,615.0,482.0,203.0,106.0
8304,231.0,482.0,192.0,156.0
8310,594.0,459.0,217.0,373.0
8315,621.0,234.0,188.0,271.0
8320,645.0,378.0,199.0,96.0
8325,167.0,502.0,139.0,168.0
8326,183.0,387.0,205.0,104.0
8326,635.0,416.0,131.0,99.0
8333,208.0,98.0,172.0,224.0
8335,235.0,633.0,162.0,189.0
8337,258.0,561.0,177.0,130.0
8343,580.0,242.0,187.0,500.0
8343,213.0,181.0,243.0,462.0
8346,726.0,181.0,249.0,356.0
8346,331.0,467.0,261.0,348.0
8349,613.0,309.0,264.0,454.0
8349,227.0,277.0,265.0,436.0
8350,211.0,467.0,194.0,216.0
8350,605.0,495.0,183.0,196.0
8356,36.0,476.0,305.0,226.0
8356,675.0,440.0,303.0,243.0
8358,232.0,434.0,172.0,255.0
8368,168.0,251.0,226.0,525.0
8368,598.0,185.0,225.0,603.0
8373,538.0,531.0,165.0,304.0
8379,175.0,630.0,251.0,266.0
8380,703.0,627.0,121.0,103.0
8380,184.0,603.0,165.0,124.0
8385,615.0,595.0,232.0,285.0
8394,528.0,222.0,258.0,667.0
8394,79.0,187.0,289.0,583.0
8399,178.0,524.0,178.0,75.0
8399,564.0,550.0,98.0,52.0
8411,540.0,332.0,362.0,566.0
8411,241.0,464.0,255.0,373.0
8412,808.0,430.0,102.0,169.0
8413,539.0,425.0,255.0,356.0
8413,202.0,394.0,210.0,337.0
8414,657.0,388.0,177.0,420.0
8414,343.0,295.0,207.0,401.0
8418,563.0,139.0,247.0,527.0
8418,216.0,218.0,240.0,403.0
8419,210.0,329.0,169.0,196.0
8419,705.0,380.0,159.0,211.0
8420,215.0,507.0,135.0,130.0
8422,625.0,317.0,274.0,543.0
8422,211.0,154.0,273.0,630.0
8425,470.0,607.0,301.0,278.0
8426,236.0,143.0,223.0,585.0
8426,577.0,245.0,219.0,613.0
8430,623.0,106.0,246.0,552.0
8430,252.0,127.0,183.0,442.0
8433,185.0,539.0,216.0,130.0
8434,202.0,150.0,169.0,163.0
8435,309.0,406.0,161.0,250.0
8436,507.0,109.0,344.0,808.0
8437,557.0,561.0,200.0,303.0
8437,198.0,353.0,216.0,506.0
8439,166.0,129.0,306.0,685.0
8439,565.0,142.0,290.0,769.0
8440,272.0,464.0,225.0,291.0
8445,228.0,420.0,209.0,243.0
8448,235.0,272.0,245.0,214.0
8453,149.0,191.0,301.0,613.0
8453,543.0,210.0,321.0,600.0
8456,243.0,357.0,262.0,451.0
8456,602.0,319.0,251.0,455.0
8457,310.0,388.0,140.0,133.0
8460,537.0,477.0,228.0,182.0
8462,231.0,520.0,219.0,387.0
8462,576.0,234.0,357.0,660.0
8463,560.0,228.0,231.0,408.0
8463,246.0,187.0,201.0,358.0
8465,183.0,395.0,187.0,206.0
8470,672.0,508.0,149.0,206.0
8471,144.0,486.0,228.0,240.0
8478,617.0,519.0,227.0,232.0
8478,212.0,500.0,169.0,255.0
8479,183.0,213.0,232.0,468.0
8479,554.0,240.0,260.0,571.0
8480,532.0,349.0,261.0,362.0
8480,155.0,457.0,263.0,248.0
8483,150.0,301.0,317.0,317.0
8487,82.0,381.0,332.0,332.0
8492,185.0,126.0,253.0,430.0
8492,571.0,150.0,255.0,474.0
8494,615.0,278.0,332.0,320.0
8494,313.0,430.0,211.0,256.0
8495,254.0,403.0,175.0,211.0
8495,262.0,92.0,145.0,245.0
8495,593.0,150.0,200.0,263.0
8514,566.0,286.0,200.0,374.0
8514,199.0,450.0,194.0,229.0
8516,604.0,214.0,267.0,387.0
8518,727.0,360.0,183.0,337.0
8518,286.0,257.0,236.0,339.0
8520,606.0,403.0,159.0,318.0
8520,225.0,303.0,158.0,338.0
8523,632.0,458.0,182.0,324.0
8525,617.0,248.0,155.0,134.0
8525,271.0,585.0,168.0,349.0
8525,745.0,527.0,140.0,262.0
8526,223.0,445.0,188.0,194.0
8526,572.0,411.0,246.0,232.0
8529,108.0,466.0,253.0,119.0
8537,707.0,476.0,113.0,90.0
8537,251.0,537.0,180.0,136.0
8539,572.0,480.0,199.0,255.0
8539,203.0,383.0,208.0,329.0
8540,205.0,185.0,254.0,374.0
8542,49.0,449.0,224.0,174.0
8542,479.0,488.0,203.0,144.0
8545,195.0,262.0,242.0,402.0
8546,269.0,347.0,207.0,282.0
8546,599.0,257.0,255.0,379.0
8552,761.0,395.0,139.0,248.0
8552,340.0,232.0,188.0,354.0
8561,306.0,509.0,123.0,239.0
8564,173.0,99.0,260.0,574.0
8564,592.0,168.0,192.0,641.0
8569,211.0,384.0,209.0,271.0
8570,248.0,200.0,240.0,525.0
8570,669.0,498.0,255.0,323.0
8580,665.0,461.0,172.0,269.0
8580,256.0,468.0,194.0,332.0
8582,220.0,664.0,185.0,134.0
8590,250.0,277.0,193.0,263.0
8592,208.0,507.0,215.0,281.0
8594,553.0,141.0,242.0,489.0
8594,174.0,154.0,207.0,500.0
8603,646.0,164.0,164.0,532.0
8603,258.0,239.0,208.0,331.0
8605,817.0,483.0,100.0,143.0
8605,294.0,471.0,149.0,139.0
8606,160.0,394.0,288.0,343.0
8606,568.0,370.0,299.0,424.0
8610,298.0,211.0,151.0,324.0
8616,472.0,344.0,300.0,420.0
8616,124.0,378.0,225.0,365.0
8628,256.0,564.0,199.0,173.0
8633,217.0,504.0,170.0,273.0
8637,381.0,613.0,108.0,162.0
8637,675.0,642.0,179.0,161.0
8638,196.0,520.0,145.0,163.0
8638,596.0,487.0,153.0,231.0
8650,193.0,169.0,222.0,592.0
8650,550.0,248.0,234.0,490.0
8652,613.0,174.0,275.0,522.0
8652,117.0,198.0,329.0,466.0
8653,185.0,463.0,254.0,274.0
8653,632.0,445.0,200.0,254.0
8654,226.0,504.0,201.0,258.0
8659,542.0,321.0,266.0,540.0
8659,183.0,313.0,292.0,510.0
8661,155.0,520.0,220.0,194.0
8661,706.0,467.0,118.0,222.0
8667,290.0,474.0,153.0,93.0
8669,107.0,263.0,288.0,423.0
8669,408.0,275.0,369.0,411.0
8676,187.0,565.0,192.0,332.0
8676,567.0,556.0,220.0,405.0
8697,583.0,445.0,134.0,172.0
8698,316.0,240.0,152.0,134.0
8701,763.0,409.0,154.0,178.0
8702,582.0,249.0,222.0,383.0
8702,296.0,308.0,209.0,365.0
8707,290.0,227.0,166.0,330.0
8707,677.0,159.0,163.0,507.0
8709,677.0,535.0,200.0,410.0
8709,307.0,316.0,215.0,381.0
8721,567.0,409.0,152.0,192.0
8721,158.0,261.0,258.0,259.0
8722,635.0,293.0,215.0,540.0
8724,180.0,469.0,243.0,277.0
8725,185.0,298.0,228.0,379.0
8725,609.0,464.0,240.0,284.0
8726,310.0,310.0,182.0,290.0
8727,241.0,382.0,227.0,191.0
8728,622.0,488.0,235.0,223.0
8728,203.0,410.0,214.0,427.0
8731,170.0,465.0,248.0,281.0
8731,571.0,374.0,193.0,166.0
8736,181.0,528.0,195.0,174.0
8742,635.0,624.0,143.0,128.0
8742,271.0,576.0,119.0,91.0
8743,607.0,438.0,175.0,157.0
8750,541.0,185.0,252.0,561.0
8750,117.0,139.0,282.0,472.0
8753,720.0,518.0,106.0,172.0
8755,683.0,130.0,222.0,553.0
8755,254.0,64.0,267.0,520.0
8762,521.0,316.0,232.0,416.0
8762,198.0,303.0,177.0,369.0
8763,276.0,89.0,161.0,233.0
8766,266.0,224.0,154.0,130.0
8766,638.0,265.0,154.0,211.0
8770,318.0,255.0,120.0,112.0
8777,582.0,406.0,291.0,342.0
8778,189.0,306.0,216.0,206.0
8783,235.0,290.0,214.0,419.0
8783,602.0,352.0,246.0,482.0
8792,353.0,449.0,140.0,71.0
8792,383.0,304.0,105.0,89.0
8809,231.0,486.0,155.0,127.0
8814,227.0,294.0,190.0,157.0
8829,793.0,316.0,160.0,339.0
8830,725.0,590.0,198.0,208.0
8830,379.0,437.0,101.0,196.0
8832,95.0,324.0,266.0,543.0
8832,481.0,332.0,236.0,604.0
8834,187.0,132.0,262.0,703.0
8834,534.0,132.0,265.0,678.0
8845,360.0,253.0,180.0,192.0
8851,596.0,423.0,233.0,216.0
8860,297.0,470.0,127.0,160.0
8861,306.0,630.0,206.0,187.0
8861,581.0,592.0,213.0,230.0
8861,286.0,326.0,167.0,216.0
8863,622.0,425.0,221.0,336.0
8863,233.0,507.0,204.0,236.0
8866,260.0,299.0,274.0,320.0
8866,628.0,301.0,304.0,391.0
8867,790.0,350.0,95.0,157.0
8871,533.0,502.0,202.0,162.0
8871,267.0,418.0,98.0,140.0
8875,60.0,247.0,205.0,84.0
8877,166.0,254.0,245.0,381.0
8877,584.0,259.0,218.0,656.0
8879,158.0,308.0,245.0,334.0
8879,594.0,269.0,225.0,238.0
8883,199.0,625.0,250.0,150.0
8883,747.0,607.0,129.0,212.0
8887,280.0,421.0,224.0,282.0
8888,680.0,428.0,138.0,114.0
8888,219.0,393.0,149.0,149.0
8888,311.0,193.0,100.0,78.0
8900,181.0,695.0,195.0,187.0
8902,278.0,221.0,185.0,110.0
8902,676.0,173.0,228.0,266.0
8903,576.0,237.0,295.0,619.0
8903,187.0,384.0,249.0,141.0
8918,349.0,511.0,133.0,181.0
8922,306.0,636.0,144.0,264.0
8926,235.0,198.0,216.0,475.0
8926,571.0,219.0,233.0,431.0
8927,373.0,378.0,122.0,134.0
8929,112.0,498.0,218.0,162.0
8929,491.0,284.0,270.0,343.0
8931,546.0,424.0,277.0,295.0
8935,596.0,343.0,176.0,228.0
8935,248.0,410.0,215.0,297.0
8944,597.0,331.0,242.0,561.0
8944,166.0,91.0,284.0,659.0
8946,188.0,250.0,332.0,470.0
8946,598.0,228.0,364.0,569.0
8955,605.0,228.0,154.0,223.0
8955,168.0,611.0,158.0,117.0
8955,211.0,238.0,167.0,235.0
8955,634.0,569.0,193.0,175.0
8956,117.0,150.0,300.0,619.0
8956,527.0,141.0,374.0,677.0
8957,602.0,217.0,156.0,493.0
8957,263.0,264.0,177.0,444.0
8958,195.0,284.0,215.0,331.0
8962,150.0,577.0,270.0,203.0
8966,632.0,309.0,210.0,306.0
8966,276.0,332.0,124.0,196.0
8967,615.0,517.0,248.0,332.0
8967,188.0,505.0,215.0,385.0
8975,511.0,422.0,202.0,387.0
8975,190.0,420.0,195.0,425.0
8976,227.0,481.0,252.0,207.0
8976,678.0,423.0,226.0,276.0
8986,127.0,62.0,332.0,281.0
8986,115.0,384.0,262.0,115.0
8986,614.0,247.0,190.0,202.0
8990,608.0,418.0,257.0,228.0
8990,191.0,97.0,344.0,546.0
9012,199.0,425.0,197.0,265.0
9015,565.0,503.0,160.0,149.0
9022,232.0,560.0,140.0,130.0
9028,296.0,337.0,180.0,258.0
9028,683.0,316.0,253.0,331.0
9031,262.0,360.0,167.0,375.0
9031,570.0,218.0,248.0,495.0
9035,165.0,289.0,243.0,563.0
9035,555.0,300.0,213.0,570.0
